;Food ;Mines;Oil  ;Clths;Durbl;Chems;Cnsum;Cnstr;Steel;FabPr;Machn;Cars ;Trans;Utils;Rtail;Finan;Other
199207;0,048829197;NaN;0,04537759;0,073112681;0,058311959;0,044464849;0,058020125;0,065142009;0,006472153;NaN;0,007971021;-0,024213247;0,018260394;0,062963037;0,028357107;0,025229181;0,037900522
199208;0,015802391;NaN;0,020199494;0,016232162;-0,00635235;-0,046688358;-0,033338723;0,016488093;-0,113545704;NaN;-0,05358568;-0,126125627;-0,056213338;-0,015743114;0,000261816;-0,040575324;-0,019670957
199209;0,006637685;NaN;-0,003988617;0,071702449;0,034843637;0,000705338;-0,039681987;0,02616725;0,026319329;NaN;0,028988502;-0,03047351;0,014971122;0,005774267;0,039228492;0,038658327;0,017337187
199210;-0,013727143;NaN;-0,040003918;0,009967866;-0,042295479;0,004671853;0,024161903;0,025481288;-0,009703092;NaN;-0,038582638;-0,024085142;0,031901106;-0,008800445;0,03286151;0,020803235;0,016607194
199211;0,021021069;NaN;-0,025250813;0,097523525;0,048178878;0,007250217;0,021738307;0,018125604;0,058466509;NaN;0,05411881;0,083775533;0,036290345;-0,007186054;0,065727618;0,064740541;0,043092901
199212;-0,002006432;NaN;0,019434594;-0,021097197;-0,019687046;0,004082665;-0,023988212;0,012751578;0,029794231;NaN;-0,00804442;0,022398892;0,043624304;0,025753149;-0,013687212;0,037007718;0,020879458
199301;-0,020639388;NaN;0,022732013;-0,02614315;0,101420612;-0,029461375;-0,076959366;-0,025657081;0,02511814;NaN;0,040850165;0,114829995;-0,008982456;0,023063364;-0,003135911;0,02820599;0,00931679
199302;-0,028230124;NaN;0,056017359;-0,053645286;0,024544631;0,008390145;-0,034182996;0,055585698;-0,003795015;NaN;0,017411236;0,001165065;0,009544133;0,061314097;-0,005231966;0,010506488;0,013654904
199303;-0,009138814;NaN;0,030706525;0,016216165;0,029507463;0,019760814;-0,00158163;0,009622786;-0,032264228;NaN;0,013845147;0,050024619;0,029273347;0,008651384;0,015926804;0,042222101;0,022517155
199304;-0,119903629;NaN;0,006200907;-0,06337241;-0,07416048;0,03009198;0,006722736;-0,036764615;-0,035259302;NaN;-0,017226692;0,054122034;0,015427938;-0,004483862;-0,10434861;-0,038826569;-0,032638657
199305;0,025545031;NaN;0,012574746;-0,005972431;0,025452362;0,022514497;0,015494452;0,020414508;0,010634953;NaN;0,064494812;0,001527565;0,021889794;-0,005564354;0,048338343;0,004204133;0,040419566
199306;-0,006216019;0,027961434;-0,011058713;-0,156355913;-0,013362;-0,046632473;-0,02896188;-0,030638574;-0,001116485;NaN;-0,006157139;0,047798499;0,004436776;0,026376551;-0,040876888;0,041860766;0,016416795
199307;-0,030060948;0,086625251;0,003573674;-0,045293551;0,016278691;0,004532424;-0,074888785;-0,008102265;-0,013977768;NaN;-0,027371663;0,032363894;0,041007092;0,019835387;0,008378051;0,016086607;-0,007811186
199308;0,040263926;-0,118880978;0,031992101;0,022244439;0,078396093;0,031835077;0,031579169;0,025564878;0,037320433;NaN;0,042582407;-0,019037111;0,03739148;0,035576536;0,033582722;0,027907464;0,039037804
199309;-0,026697251;-0,094113666;0,013814295;-0,039514684;-0,020178461;-0,02983614;-0,013288223;-0,042647501;-0,062235869;NaN;-0,02624266;-0,009233974;-0,013278826;-0,011140685;-0,015267338;0,015944011;-0,000409033
199310;0,064208255;0,086767764;-0,02056699;NaN;0,037689787;0,023881747;0,061468328;0,022854088;0,022375125;NaN;0,006027774;0,117629099;0,017723757;-0,021284474;0,055929006;-0,051723654;0,019187293
199311;0,002731017;-0,015606286;-0,054963475;0,016791016;-0,00290186;0,013403441;0,027233994;0,047974038;0,004879909;NaN;0,013432209;0,023756919;0,014610819;-0,057320615;0,02190883;-0,033973228;-0,031879409
199312;0,009136765;0,129906971;0,002910342;-0,023434181;4,98E-05;0,021173323;0,006375668;-0,010202813;0,04841663;NaN;0,04950739;0,035828212;0,033415108;0,015292986;-0,065990586;0,016661959;0,003103657
199401;-0,012983756;-0,004233353;0,048019145;-0,032584246;0,014442043;0,093580755;0,004643961;0,012934805;0,115685192;NaN;0,037607596;0,089557335;0,040036741;-0,02134501;0,01619145;0,047332022;0,03508326
199402;-0,013546087;-0,005851117;-0,033715652;0,019159056;-0,007966094;-0,021224106;-0,054291878;0,008825082;-0,029986728;NaN;0,003864021;-0,052931643;-0,022084431;-0,053209996;0,023675684;-0,05118227;-0,041738467
199403;-0,041053757;0,023674647;-0,035236632;0,02927889;-0,037385763;-0,030772944;-0,069135348;-0,039794867;-0,046379083;NaN;-0,035944845;-0,069449145;-0,06033984;-0,047299618;-0,053806785;-0,037813691;-0,045839385
199404;0,011841946;-0,106586015;0,035947197;-0,005493554;-0,024196509;0,027170498;0,047927414;0,012691015;-0,026510595;NaN;-0,036090283;0,006275498;-0,006273588;0,016563687;0,000158047;0,023557672;0,006281313
199405;-0,024131448;0,009957706;0,00625024;-0,028087281;0,024939703;0,037979456;0,033693443;0,031465287;0,049790904;NaN;0,012626666;-0,025563805;-0,004639553;-0,057707499;-0,02952335;0,045591175;0,026794044
199406;-0,018731487;-0,025133576;-0,036797059;-0,036799831;-0,028806413;-0,037792906;-0,030442232;-0,035135043;0,02313454;NaN;-0,054431697;-0,035595505;-0,017288063;-0,034167107;-0,013493194;-0,03452767;-0,021283103
199407;0,032457363;0,003617932;0,035312829;0,056013591;0,024563852;0,038112863;0,013117652;0,031962703;0,065618848;-0,029029242;0,044725112;0,032043127;-0,006348068;0,05549361;0,007956702;0,028406514;0,033835072
199408;0,065588016;0,047386121;-0,004324111;0,049090533;0,045996066;0,06471156;0,103808368;0,058587299;0,047805903;0,035275334;0,056642987;-0,028953519;0,03065844;0,003031252;0,022684273;0,030684482;0,022927318
199409;0,009160861;0,047040532;-0,028886828;-0,078824373;-0,024251761;-0,016858341;0,006118595;-0,033118396;-0,003335458;NaN;-0,031640198;-0,059796639;-0,071975642;-0,028752172;-0,035972039;-0,064595351;-0,017144918
199410;0,025210006;-0,100242423;0,076768823;0,042609774;-0,016582219;-0,003788486;0,02594517;0,022285085;-0,051929211;NaN;0,04401401;-0,038658755;0,02323999;0,013489137;0,013912891;0,014032189;0,004543622
199411;-0,011314458;-0,108340759;-0,048220072;-0,02118239;-0,053007214;-0,082507241;0,008246807;-0,037527281;-0,08540329;-0,018484007;-0,038389273;-0,047777027;-0,037203397;0,009355453;-0,02639016;-0,057364906;-0,047721
199412;0,012216153;0,013816857;-0,00802988;0,064952977;0,015995392;0,028657688;0,000579721;-0,00663559;0,044418622;-0,004324068;0,038832699;0,050188115;0,021148192;-0,004430473;-0,054804746;0,003427224;0,015172194
199501;0,017304418;-0,05568421;0,005278902;-0,03201336;0,021742002;-0,034902137;0,055525781;0,014308171;-0,088528945;0,058268898;-0,00161075;-0,071170981;0,019131691;0,066726045;0,023984161;0,06305435;0,025533349
199502;0,022665863;0,036820709;0,042914823;0,012410521;0,052859772;0,064223997;0,012932699;0,008993714;0,028982602;0,040498889;0,068160477;0,051913347;0,060997285;-0,004160262;0,030746504;0,043326121;0,025343089
199503;0,027601411;0,141469962;0,042544935;-0,014870788;0,055786462;0,064122986;0,016774288;0,001959265;0,024593719;0,020241915;0,037805246;0,017064703;0,048608639;-0,024788514;0,05336273;0,00651015;0,014760071
199504;0,035674239;-0,034013587;0,016113002;-0,050107717;0,028432217;0,025304529;0,033671925;-0,010877339;-0,017930512;NaN;0,079882298;0,017627985;0,031296238;0,023840617;-0,032430421;0,014888565;0,019868167
199505;0,052540377;-0,020458274;0,037308945;0,0442308;0,028355723;0,03224468;0,027144878;0,004598678;0,003355175;0,079823876;0,030614573;0,055141973;0,025155673;0,063734934;0,036257328;0,065444093;0,00720878
199506;0,009277723;NaN;-0,038974228;0,030865978;-0,000985503;0,000606721;0,02340551;0,032284248;0,076960197;0,001449319;0,048117843;0,002452733;0,033782663;-0,015930906;0,051160731;0,007038103;0,042179974
199507;-0,002031764;0,008353991;0,020515086;0,049314633;0,011877411;0,018969549;0,019404378;0,040396438;0,087329765;-0,000951141;0,060113019;0,013721302;0,079308329;-0,006559209;0,014750698;0,031949845;0,039705248
199508;-0,006963618;0,0074721;-0,027575762;-0,000781133;0,001527722;-0,003367847;-0,007370332;-0,043502426;-0,026083381;-0,015642372;-0,003156963;0,008063553;-0,010513508;-0,002437024;-0,049455121;0,047738062;0,014837668
199509;0,084104629;-0,02083535;0,014958712;0,047741749;-0,003207298;0,025465502;0,081048871;0,021537356;-0,060618993;-0,070410044;0,011483543;-0,004984651;0,039012704;0,063070363;0,036535621;0,063080744;0,03156859
199510;0,017517915;-0,103962654;0,00418185;-0,015816283;-0,024531693;-0,062394154;0,034251005;-0,034241025;-0,025536467;-0,079318616;0,023244356;-0,057807964;-0,015030926;0,011270977;-0,074280846;-0,027343863;-0,005891244
199511;0,042123395;NaN;0,04208538;-0,025193368;0,061461586;0,06331494;0,049840316;0,085159705;0,108369946;NaN;-0,005975806;0,057630493;0,066174287;0,005079214;0,056317095;0,071303121;0,023061294
199512;0,009277299;NaN;0,048889053;NaN;-0,022661539;0,016007806;0,031012801;0,012865218;-0,040340422;-0,030687958;-0,019996266;0,052281584;0,013136262;0,05375137;-0,027525979;0,005617288;0,009057218
199601;0,030347874;NaN;-0,011674424;NaN;0,043412059;0,059495337;0,047759489;0,011151003;0,015834063;NaN;0,04543596;0,017120888;0,01513739;0,018567686;0,006204818;0,044660517;0,020266156
199602;0,031106243;NaN;0,005248612;NaN;0,002102808;0,028392174;-0,019416012;-0,029810686;-0,02421407;NaN;0,044958903;0,007140092;0,018346484;-0,037222455;0,047132211;0,019493436;-0,012281941
199603;-0,02091776;NaN;0,041743557;NaN;-0,009590486;0,065621862;-6,36E-05;0,043933823;0,108508381;NaN;-0,028502159;0,066267218;0,024022661;-0,014026578;0,043022006;0,003756796;-0,011598048
199604;-0,011649034;NaN;0,018625311;NaN;0,04252705;-0,019384649;-0,01546966;0,019432839;-0,018314142;NaN;0,046214297;0,020836378;0,012405701;-0,035378397;0,034161782;-0,018948062;0,028186979
199605;0,073388203;0,033911898;0,001018482;NaN;0,014567745;-0,013312487;0,043582299;0,027841841;-0,022618711;0,006634451;0,031766168;0,012678609;0,008435554;0,016044506;0,043530635;0,010392622;0,00988826
199606;0,039178417;NaN;0,003057926;NaN;0,000842795;-0,021884225;0,022205955;0,017161843;-0,066770135;NaN;-0,031854639;-0,057840561;-0,005240134;0,051878191;-0,016211793;0,00387921;-0,005601027
199607;-0,044767694;NaN;-0,045981368;NaN;-0,064703572;-0,033997009;-0,031541755;-0,035731562;-0,054354116;NaN;-0,050829076;-0,047117203;-0,034394761;-0,07376548;-0,066685427;-0,027960034;-0,076087058
199608;0,005016418;0,034958539;0,019432523;NaN;0,008720745;0,03074208;-0,006993261;0,024950894;0,045386513;NaN;0,034105218;0,024878274;0,026693068;0,015471892;0,056249991;0,032043551;0,004798193
199609;0,044344266;-0,05881089;0,029037454;NaN;0,046132539;0,057370709;0,06993369;0,077767024;-0,008875125;NaN;0,113871711;-0,017416414;0,042723345;0,003466438;0,008993415;0,058495407;0,047606068
199610;0,006894468;-0,026940944;0,05215178;NaN;-0,036520728;0,009549206;0,025574129;0,018230813;-0,014780034;NaN;0,013380989;0,049286925;0,016830228;0,03786369;-0,018692256;0,063637762;-0,004171724
199611;0,038811976;0,022015156;0,044391127;0,003851286;0,068760461;0,043627018;0,088922445;0,009339141;0,104014978;NaN;0,127287816;0,063570322;0,05409893;0,020246193;0,017860557;0,086674644;0,069188873
199612;-0,014627189;-0,06033487;-0,00069875;0,02792243;-0,0364656;-0,030207152;-0,02712425;-0,019986872;-0,043851562;NaN;-0,038490034;-0,034361997;0,008190452;-0,008317862;-0,056679216;-0,033674113;-0,006636589
199701;0,074246618;-0,077033685;0,041893224;NaN;0,054281286;0,051949786;0,099453822;0,020461747;0,057792091;NaN;0,089686156;0,02397837;0,020287318;0,005396345;-0,001016514;0,074910767;0,044925793
199702;0,025343035;0,19568208;-0,049178358;NaN;0,032190965;0,003623528;0,027732662;-0,00376529;0,005296769;NaN;-0,062416519;0,002927879;-0,021207116;-0,010233577;0,055641519;0,03404592;-0,000620231
199703;-0,046860146;-0,155810352;0,054149513;NaN;-0,060620171;-0,026494817;-0,076566572;-0,046516071;-0,031935952;NaN;-0,044547521;-0,050982809;-0,020983869;-0,032012677;0,008305568;-0,073699163;-0,060709881
199704;0,080580103;-0,082804281;-0,000953245;NaN;0,064838265;0,033148021;0,082007399;0,098132724;0,051329207;NaN;0,083641478;0,048319844;0,035370888;-0,026875261;0,032006756;0,068669687;0,05545174
199705;0,038911824;NaN;0,05922955;NaN;0,044740135;0,031750226;0,062252937;0,050263784;0,069150264;NaN;0,082230308;0,040281029;0,053518341;0,036974413;0,030759446;0,04769597;0,064424784
199706;0,027304627;0,022604993;0,006426627;NaN;0,037950039;0,074757058;0,081426016;0,052054936;0,011798047;NaN;0,015595489;0,01787988;0,03463762;0,027563431;0,054213802;0,051640672;0,032469455
199707;0,029761687;0,014703696;0,0614097;NaN;-0,022487332;0,075340298;0,027237561;0,073450921;0,115245346;NaN;0,176855571;0,090064523;0,079169411;0,021485262;0,110008561;0,112375977;0,048347705
199708;-0,100660282;-0,002179042;-0,018651436;NaN;-0,057929346;-0,069248995;-0,087387699;-0,104471729;-0,065665896;NaN;-0,041547935;0,002937514;-0,074904933;-0,024037577;-0,052188882;-0,077100553;-0,049109442
199709;0,0686775;0,049937065;0,05119645;NaN;0,043936636;-0,010751488;0,051029183;0,050844911;-0,031496665;NaN;0,042684714;0,051575457;0,033568046;0,041470496;0,026860304;0,076429533;0,043081459
199710;-0,038177942;-0,207156176;-0,025149406;NaN;-0,034863861;-0,045486287;0,006058425;-0,005538998;-0,090940635;NaN;-0,10555649;-0,034497376;-0,087929807;0,006089392;-0,027268242;-0,02756275;-0,015291568
199711;0,075562073;-0,148388674;-0,026644299;NaN;0,01989196;0,044135086;0,048509863;0,033079759;-0,067156528;NaN;0,038729503;-0,028015126;0,031711614;0,073533758;0,074455574;0,034263728;0,066466198
199712;0,034963789;NaN;-0,01658619;NaN;-0,001975458;0,000316554;0,043188985;0,043942474;0,015732235;NaN;-0,034975039;0,056164702;-0,00960146;0,071460962;-0,020329445;0,049959264;0,00548075
199801;-0,030280484;NaN;-0,053874459;NaN;0,033305908;-0,03952504;0,045425229;0,002276695;0,045191203;NaN;0,05484583;0,001237293;-0,000354895;-0,045017904;0,013743644;-0,030770033;0,035110274
199802;0,035183185;NaN;0,06669862;NaN;0,063471424;0,075894411;0,051526234;0,082861014;NaN;NaN;0,07168997;0,12522054;0,076394252;0,025889652;0,120542008;0,089367398;0,052504207
199803;0,08547195;NaN;0,039545771;NaN;0,058343371;0,064724285;0,017884782;0,086633423;NaN;NaN;-0,012245811;0,057029307;0,019954658;0,066185865;0,071688678;0,057706135;0,080407658
199804;-0,039657176;NaN;0,040081395;NaN;0,057572824;0,033439351;0,003411386;-0,002139733;NaN;NaN;0,04849156;0,020230132;-0,025670642;-0,032730801;-0,003183698;0,014901008;-0,006487631
199805;0,01584107;NaN;-0,039806415;NaN;-0,053591995;0,036442461;-0,018507111;0,040539007;NaN;NaN;-0,060463881;0,110869834;-0,037720289;-0,005277655;0,042971703;-0,025546927;-0,037493983
199806;0,037178166;NaN;0,002959622;NaN;0,017932411;-0,02232241;0,074750652;0,001489296;NaN;NaN;0,053454761;0,020493841;-0,020437617;0,031224923;0,069229735;0,040302276;0,058012376
199807;-0,067247153;NaN;-0,046075264;NaN;0,046627695;-0,104787603;-0,001361728;-0,036093664;NaN;NaN;0,030928306;0,017797289;-0,048769929;-0,051929994;-0,019093757;-0,008883354;0,00518067
199808;-0,153599987;NaN;-0,071963663;NaN;-0,126054117;-0,088040335;-0,095214163;-0,169654725;NaN;NaN;-0,131723863;-0,215872996;-0,169905423;0,036249879;-0,117955497;-0,23292305;-0,15313064
199809;-0,009991123;NaN;0,120944195;NaN;-0,044184997;0,000544453;0,0993331;0,008354439;NaN;NaN;0,109817481;0,013107255;0,049540786;0,055292374;-0,013598873;0,015459136;0,096222658
199810;0,129413084;NaN;-0,002143554;NaN;0,090995985;-0,035745254;0,058668364;0,129244135;NaN;NaN;0,084073659;0,117362266;0,109560628;-0,028346838;0,152715764;0,112933928;0,054126028
199811;0,046805258;NaN;0,03062093;NaN;0,016704969;0,042477388;0,053836174;0,085950875;NaN;NaN;0,079764809;0,042177713;0,051332771;0,013089468;0,088708426;0,061718291;0,077016022
199812;-0,021712025;NaN;-0,013690715;NaN;-0,00115511;-0,052027123;0,02602628;0,13282512;NaN;NaN;0,125901194;NaN;-0,045901745;0,023587717;0,100113978;0,025963633;0,137971686
199901;-0,027845184;NaN;-0,048522421;NaN;NaN;-0,038930899;-0,018168749;0,080934942;NaN;NaN;0,122700519;NaN;-0,011096513;-0,045571665;0,035832558;0,014181822;0,100254511
199902;-0,026775525;NaN;-0,031350658;NaN;NaN;0,01187417;-0,002659422;-0,035781932;NaN;NaN;-0,113606468;NaN;0,026811682;-0,047137128;0,000196618;0,014039703;-0,055068686
199903;-0,037613647;NaN;0,103083251;NaN;NaN;0,059869629;0,012833953;0,062265903;NaN;NaN;0,053943296;-0,003230777;0,035122056;-0,019378085;0,035727772;0,038643129;0,046173843
199904;0,030805208;NaN;0,154164667;NaN;NaN;0,189361813;-0,068881968;-0,022955516;NaN;NaN;0,018107913;NaN;0,140462516;0,060140521;-0,020546945;0,057786053;0,018769844
199905;0,005363842;NaN;-0,031039459;NaN;-0,078736977;-0,080339167;-0,026347964;-0,039878826;NaN;NaN;-0,022228648;NaN;-0,047115981;0,074591476;-0,069509561;-0,062334686;-0,017951269
199906;-0,041005992;NaN;-0,010767492;NaN;0,049027324;0,019955982;0,035293315;-0,017661192;NaN;NaN;0,109989216;NaN;0,023223214;-0,088317356;0,095801321;0,032090104;0,073248787
199907;-0,008309358;NaN;0,015564072;NaN;NaN;0,008719234;-0,062353711;-0,002000353;NaN;NaN;0,013840707;NaN;-0,029913285;-0,018776639;-0,064500198;-0,063137631;-0,040560584
199908;-0,030601416;NaN;0,00103796;NaN;NaN;-0,085522262;0,039461753;-0,029029459;NaN;NaN;0,075135096;NaN;-0,042340511;0,010177999;-0,043097515;-0,052233874;-0,032069454
199909;-0,112678639;NaN;-0,037001944;NaN;-0,090101916;-0,057550308;-0,08087746;-0,007581897;NaN;NaN;-0,022913156;NaN;-0,060590393;-0,069922906;0,005747069;-0,064160314;0,014437187
199910;0,067947674;NaN;-0,023092843;NaN;NaN;0,058384056;0,142974882;0,080127781;NaN;NaN;0,043815108;NaN;-0,000173772;0,001645065;0,068136117;0,161883708;0,036470268
199911;0,019684342;NaN;0,048790126;NaN;NaN;-0,026911491;-0,007302059;0,020422984;NaN;NaN;0,069032017;NaN;-0,066233977;-0,104117339;0,050365395;-0,052062982;0,060396595
199912;-0,086222537;NaN;-0,003807493;NaN;NaN;0,050123914;-0,101139249;0,198136742;NaN;NaN;0,150371291;NaN;0,004334872;-0,027263994;0,056946371;-0,020238117;0,130453049
200001;-0,064750688;NaN;0,034495714;NaN;NaN;-0,095761203;0,027803489;-0,171743447;NaN;NaN;-0,018741014;-0,03235561;-0,066587368;0,163053819;-0,136943964;-0,033861087;-0,090592338
200002;-0,123302237;NaN;-0,079264296;NaN;NaN;-0,077165554;-0,133223973;-0,004421098;NaN;NaN;0,164292781;-0,100339138;-0,08973413;-0,083124014;-0,074659854;-0,104879236;0,006674721
200003;0,022746101;NaN;0,07631426;NaN;NaN;0,1139979;0,021569016;0,111959856;NaN;NaN;0,07882373;0,096250354;0,101573502;0,037726603;0,131442593;0,178728968;0,066883848
200004;0,009812407;NaN;-0,029011889;NaN;NaN;-0,066015891;0,094223639;-0,108281932;NaN;NaN;-0,032948787;0,142666517;0,031605501;0,019635173;-0,04057266;-0,033585103;-0,108608818
200005;0,131688149;NaN;0,084815757;NaN;NaN;0,018166803;0,062895106;-0,121969602;NaN;NaN;-0,101183051;-0,176345145;-0,021114585;0,049234194;-0,019618009;0,050582729;-0,09430583
200006;0,041436473;NaN;-0,074895569;NaN;NaN;-0,06897538;0,072248064;-0,000185674;NaN;NaN;0,098893795;NaN;-0,141123553;-0,034720259;-0,031298896;-0,060832068;0,054694092
200007;0,021796689;NaN;0,008078884;NaN;NaN;0,029727137;-0,079678551;-0,011925122;NaN;NaN;-0,008876413;0,046816086;0,065825687;0,013518066;-0,031235772;0,089421093;-0,066215559
200008;-0,085215415;NaN;0,055016626;NaN;NaN;0,017108293;-0,008564878;-0,04459344;NaN;NaN;0,125962013;NaN;0,072918041;0,186195936;-0,120107693;0,095486066;0,06737675
200009;0,055265506;NaN;0,053048226;NaN;NaN;-0,020741388;0,049710357;0,073158809;NaN;NaN;-0,215364919;NaN;0,079077012;0,060231324;0,021816414;0,017774246;-0,065114027
200010;0,079401079;NaN;-0,020416559;NaN;NaN;0,005609281;0,062945122;-0,113364504;NaN;NaN;-0,04900357;NaN;0,142358047;-0,023270276;0,005608877;-0,01457802;-0,050670065
200011;0,02277207;NaN;-0,043516686;NaN;NaN;0,02931555;0,03551992;-0,082756903;NaN;NaN;-0,242693475;NaN;-0,005716746;-0,011070702;0,063797531;-0,06028251;-0,139202258
200012;0,012156803;NaN;0,036030688;NaN;NaN;0,068630519;0,032725087;0,129879364;NaN;NaN;-0,106603943;NaN;-0,00550993;0,068304577;0,030436843;0,083592896;-0,057124224
200101;-0,07314867;NaN;-0,036064473;NaN;NaN;-0,087563316;-0,095562263;0,018802754;NaN;NaN;0,107691986;NaN;-0,040376114;-0,12412014;0,040978672;-0,015363578;0,096366318
200102;-0,03299591;NaN;-0,031302593;NaN;NaN;-0,04742361;0,003225582;-0,064442909;NaN;NaN;-0,320428777;NaN;0,00848205;0,096692478;-0,062946951;-0,071302705;-0,112848244
200103;-0,072101115;NaN;-0,017025473;NaN;NaN;-0,045560279;-0,071518934;0,004343421;NaN;NaN;-0,140466939;NaN;-0,069050109;0,009253355;-0,038417759;-0,046293258;-0,089469147
200104;-0,014513847;NaN;0,090284627;NaN;NaN;0,065273124;0,027070692;0,046974616;NaN;NaN;0,13773554;NaN;0,079271285;0,058129936;0,023827674;0,040953538;0,107677731
200105;0,030783139;NaN;-0,006795418;NaN;NaN;-0,004469097;0,016149367;0,042964606;NaN;NaN;-0,068259084;NaN;0,026871949;-0,024529835;-0,004470878;0,029775147;-0,000945537
200106;-0,039785181;NaN;-0,054890658;NaN;NaN;-0,026517268;-0,05516;-0,028852192;NaN;NaN;-0,024910633;NaN;-0,108577068;-0,104693125;-0,062014098;-0,005925607;-0,004248731
200107;0,017983843;NaN;-0,024905384;NaN;NaN;-0,046558356;0,037681024;0,052128903;NaN;NaN;-0,029177004;0,010367899;0,024081735;-0,031055833;0,068489627;-0,015283544;-0,046622006
200108;0,045218165;NaN;-0,047020493;NaN;NaN;-0,030913861;-0,032118201;-0,043036456;NaN;NaN;-0,111090034;-0,113790412;-0,049598373;-0,005992472;-0,092699756;-0,061190404;-0,098276548
200109;-0,020192679;NaN;-0,061528738;NaN;NaN;-0,077737965;0,021089307;-0,14818408;NaN;NaN;-0,247854775;-0,181971885;-0,180923298;-0,068223173;-0,052037943;-0,061327605;-0,072154565
200110;0,009648859;NaN;-0,008128807;NaN;NaN;0,041031034;0,001367689;0,017015856;NaN;NaN;0,184948089;-0,026036709;0,050100126;0,012398992;0,020563651;-0,00875949;-0,006708373
200111;-0,001699324;NaN;-0,06102931;NaN;NaN;0,118079972;0,033206709;0,18095128;NaN;NaN;0,217566663;0,190910987;0,074544193;-0,031705586;0,087082669;0,068710819;0,078588281
200112;0,016776102;NaN;0,044157373;NaN;NaN;-0,040669125;-0,03534032;0,062465867;NaN;NaN;-0,049609068;-0,068413247;0,03108792;0,046967595;0,027604112;0,023938359;0,012731315
200201;-0,011439215;NaN;-0,027437168;NaN;NaN;-0,019817991;0,000553685;-0,004827617;NaN;NaN;0,062543354;0,026768853;0,058261458;-0,054548403;0,028406654;-0,021464653;-0,054142977
200202;0,029959991;NaN;0,044487946;NaN;NaN;0,044166119;0,01417028;0,004399287;NaN;NaN;-0,139451196;-0,007556083;0,065341897;0,006598487;0,01033986;-0,027736188;-0,02954581
200203;0,042640093;NaN;0,062922454;NaN;0,035295849;0,035321375;-0,004024203;-0,0198997;NaN;NaN;0,084553722;0,10651099;0,01758714;0,074224927;0,016724888;0,064582612;0,008231223
200204;0,021756729;NaN;-0,067190378;NaN;0,000681636;-0,056134548;-0,068025146;-0,025360931;NaN;NaN;-0,078401516;0,010269224;-0,035952942;-0,001249977;-0,041087222;-0,027321062;-0,124479433
200205;0,006636933;NaN;-0,006193059;NaN;0,059911802;0,022528317;-0,01406795;-0,02719092;NaN;NaN;-0,019536502;0,021356882;0,005491611;-0,097783278;-0,012287756;-0,001939441;-0,006579139
200206;-0,0197348;NaN;0,013292998;NaN;-0,037720989;0,004325585;-0,099477892;-0,068750194;NaN;NaN;-0,172641526;-0,107199452;0,018639809;-0,04466583;-0,033403763;-0,052719083;-0,080491537
200207;-0,090212857;NaN;-0,116544355;NaN;-0,069852661;-0,099237356;-0,011739583;-0,122707114;NaN;NaN;-0,065381149;-0,125204444;-0,065234322;-0,106893623;-0,10063162;-0,073895829;-0,059182561
200208;0,005862749;NaN;-0,004922935;NaN;0,056624788;0,008628182;0,023788413;0,028409649;NaN;NaN;-0,038443403;-0,016152992;-0,050678176;0,040614736;0,016313571;0,024266152;-0,004721193
200209;-0,047858688;NaN;-0,088090752;NaN;-0,098226664;-0,101887546;-0,078151563;-0,140613333;NaN;NaN;-0,170142001;-0,11974008;-0,066748451;-0,128287635;-0,108781166;-0,112396401;-0,117648898
200210;0,051579072;NaN;0,026847809;NaN;0,102311054;0,062921825;0,070371099;0,055708759;NaN;NaN;0,160446856;-0,063093505;-0,00464026;-0,022595553;0,055823093;0,084871753;0,14607729
200211;-0,017650208;NaN;0,027458025;NaN;0,076250279;0,112458748;0,014530208;-0,023432733;NaN;NaN;0,177899176;0,140012284;0,02982366;-0,010074701;0,02534111;0,030685385;0,076085341
200212;-0,011708185;NaN;0,001277204;NaN;-0,056387595;-0,050725788;-0,031794878;-0,057593514;NaN;NaN;-0,150140238;-0,104017006;-0,008123352;0,040299696;-0,074095168;-0,050595391;-0,086177103
200301;-0,04858358;NaN;-0,019602084;NaN;-0,063696515;-0,066621984;-0,015531634;-0,08185126;NaN;NaN;-0,018448744;-0,036579976;-0,044028242;-0,045821793;-0,04588493;-0,022209412;-0,027960308
200302;-0,039820459;NaN;0,01182337;NaN;0,019973993;-0,043477572;-0,028711027;0,076237154;NaN;NaN;0,042646704;-0,064879026;-0,06958736;-0,034442698;-0,01375518;-0,037253049;-0,013874075
200303;0,004028909;NaN;0,022498314;NaN;0,020685918;0,050092605;0,029647835;0,024439704;NaN;NaN;-0,027370507;-0,027954228;-0,007413597;0,030225389;0,062045837;0,001091907;0,011586489
200304;0,034158532;NaN;-0,009105187;NaN;0,011968785;0,107288339;0,03517719;0,087903258;NaN;NaN;0,107850202;0,15648997;0,090449784;0,063537844;0,088667007;0,118019925;0,084752393
200305;0,073322952;NaN;0,072619325;NaN;-0,005405401;-0,005813563;0,030782413;0,086571133;NaN;NaN;0,098555037;-0,00479677;0,051149744;0,101138848;-0,002088886;0,049651392;0,036371855
200306;0,003569484;NaN;-0,006994026;NaN;-0,086159786;-0,015409988;0,051087107;0,005530777;NaN;NaN;0,000624313;0,002850314;0,023467801;0,006186955;0,029053712;0,00479275;0,007648216
200307;-0,007416168;NaN;-0,018993013;NaN;-0,038203647;0,090433374;-0,040369742;9,90E-05;NaN;NaN;0,099138034;0,065726724;0,027487443;-0,06676693;0,037667919;0,040441485;0,007530663
