Food ;Mines;Oil  ;Clths;Durbl;Chems;Cnsum;Cnstr;Steel;FabPr;Machn;Cars ;Trans;Utils;Rtail;Finan;Other
0,182579252;0,140152074;0,429201632;0,262369342;0,229275917;0,273543394;0,147530868;0,166392131;0,521790346;NaN;0,229990085;0,482313761;0,433993315;1,0158023;0,297303944;0,441979217;0,269025161
0,175545765;0,137062019;0,417194195;0,260299625;0,214890338;0,259986404;0,140808652;0,1646149;0,426075671;NaN;0,202632405;0,452843345;0,422224416;1,015880924;0,301171855;0,406595538;0,247677277
0,177727753;0,145539569;0,404212966;NaN;0,222400556;0,264469059;0,144540524;0,182165627;0,444238938;NaN;0,212883999;0,465983286;0,417581976;1,020707222;0,313642159;0,422826435;0,249466948
0,164894734;0,157032821;0,389527567;NaN;0,196497219;0,250508636;0,131002789;0,14927669;0,418189067;NaN;0,192499847;0,468355974;0,407514436;1,019127005;0,307932866;0,386983658;0,240150321
0,162080998;0,130968987;0,417481469;NaN;0,202835909;0,2472087;0,12721835;0,149335676;0,446743029;NaN;0,20594625;0,461425261;0,4137065;1,036452396;0,289978671;0,374089827;0,236958922
0,168794906;0,151721579;0,389504729;NaN;0,214449293;0,25510236;0,137478745;0,156101537;0,460876619;NaN;0,212825063;0,494449138;0,421197972;1,062731102;0,284413273;0,403225777;0,249480794
0,156013258;NaN;0,392934977;NaN;0,171821042;0,24460674;0,125987348;0,141546515;0,437197331;NaN;0,195256629;0,473630768;0,404476105;1,089585842;0,274619629;0,375457417;0,234749808
0,149958257;0,1338867;0,370787154;NaN;0,172725169;0,23991181;0,118977568;0,133877889;0,410046999;NaN;0,180750815;0,454378595;0,378955351;1,081666919;0,264052354;0,360086141;0,21624582
0,162729297;0,201800805;0,396044552;NaN;0,198323331;0,249254965;0,118962882;0,194098816;0,40055739;NaN;0,206256809;0,554655233;0,398245152;1,087960121;0,268524036;0,385853635;0,248723923
0,151170777;0,199166199;0,368951728;NaN;0,179691865;0,230998636;0,118929542;0,180405741;0,357785767;NaN;0,174937891;0,502584728;0,383803794;1,01916821;0,242124042;0,345175999;0,233079827
0,16677907;0,173313175;0,374237136;NaN;0,209259417;0,248757621;0,130478358;0,200028057;0,383224414;NaN;0,179799953;0,492427359;0,382864113;1,030157776;0,259454655;0,371284987;0,242558706
0,15617577;0,164315841;0,355513622;NaN;0,199968582;0,254256503;0,123791915;0,189561747;0,394000011;NaN;0,170416357;0,463673581;0,369139801;0,976472761;0,250499914;0,341385693;0,230635347
0,164440638;0,206600696;0,359291959;NaN;0,202293882;0,265049918;0,121481957;0,182062042;0,431421813;NaN;0,185783041;0,481740948;0,394823757;0,971341752;0,256412995;0,348536552;0,230319315
0,154160465;NaN;0,372555809;NaN;0,179603762;0,253154024;0,115677373;0,175641688;0,353459061;NaN;0,179979841;0,497310891;0,388408273;0,909447824;0,232381232;0,334596784;0,213366724
0,147571763;NaN;0,379562487;NaN;0,179407793;0,252567269;0,110719693;0,167493731;0,402783139;NaN;0,183073806;0,50174742;0,385012843;0,84458763;0,234563621;0,316217785;0,207156264
0,151901975;NaN;0,396967649;NaN;0,182559861;0,251415123;0,104957305;0,166687138;NaN;NaN;0,172443154;0,502266567;0,380005961;0,858013332;0,231344621;0,322340831;0,201182053
0,14638202;NaN;0,375588655;NaN;0,175891339;0,233057501;0,099586168;0,153480752;NaN;NaN;0,160163327;0,441470537;0,35225572;0,837653349;0,206565467;0,294109713;0,189926804
0,135316744;NaN;0,361706891;NaN;0,168129191;0,218834605;0,097971558;0,140476577;NaN;NaN;0,160539058;0,422622101;0,346976395;0,777779044;0,192226158;0,276920002;0,173167601
0,139930984;NaN;0,338827142;NaN;0,158299264;0,210950308;0,097526587;0,140165654;NaN;NaN;0,151797194;0,469698633;0,367165031;0,836514976;0,19003128;0,271813017;0,170531198
0,13753522;NaN;0,356229463;NaN;0,153016005;0,205521406;0,098974372;0,134183529;NaN;NaN;0,159270416;0,425900762;0,377150892;0,847705415;0,181773813;0,276148497;0,176479502
0,130569366;NaN;0,372301953;NaN;0,146280814;0,210106566;0,094649802;0,139977023;NaN;NaN;0,174431121;0,406250745;0,408170608;0,830599896;0,189698738;0,308821688;0,188632272
0,139727755;NaN;0,390663452;NaN;0,139288596;0,230829135;0,094472016;0,144860229;NaN;NaN;0,168582562;0,39966495;0,427589699;0,877626917;0,178865641;0,303922489;0,181191414
0,165194917;NaN;0,420364284;NaN;0,158541194;0,234304856;0,103059805;0,173656122;NaN;NaN;0,192936129;0,485615128;0,536818159;0,845686164;0,206394571;0,391342368;0,2054739
0,166298321;NaN;0,375153806;NaN;0,165417974;0,233711555;0,093546044;0,171074858;NaN;NaN;0,178028234;0,510709892;0,492599009;0,790306593;0,199228568;0,370917863;0,179906107
0,147001629;NaN;0,369832596;NaN;0,151177647;0,24157363;0,088159134;0,151309354;NaN;NaN;0,161362947;0,471155991;0,443171453;0,80329636;0,176734742;0,300161679;0,171000918
0,140561964;NaN;0,357922852;NaN;0,138228286;0,232688862;0,083857005;0,139449941;NaN;NaN;0,147078658;NaN;0,423982121;0,767402589;0,161714058;0,274981547;0,156740085
0,142990584;NaN;0,36541415;NaN;NaN;0,245138394;0,082001618;0,119057223;NaN;NaN;0,13035455;NaN;0,453772482;0,787155085;0,147262213;0,264609449;0,136279016
0,148733581;NaN;0,376637207;NaN;NaN;0,240741421;0,082381512;0,112521977;NaN;NaN;0,113040699;NaN;0,457165036;0,760603695;0,140019101;0,253654223;0,119684328
0,152291134;NaN;0,3900652;NaN;NaN;0,238009006;0,082085858;0,116393766;NaN;NaN;0,125949752;0,401941002;0,439288723;0,771736523;0,13190725;0,249396974;0,126851483
0,113951397;NaN;0,350762544;NaN;NaN;0,221962016;0,080965378;0,10916027;NaN;NaN;0,117183114;NaN;0,403140708;0,704574002;0,118245939;0,232208976;0,120560162
0,110985851;NaN;0,306122628;NaN;0,125745979;0,195337042;0,086710055;0,111145046;NaN;NaN;0,119092628;NaN;0,375778466;0,66883985;0,124759413;0,214792049;0,11588547
0,139123617;NaN;0,316037714;NaN;0,136231523;0,212042846;0,088757769;0,114883758;NaN;NaN;0,120626427;NaN;0,391630623;0,70954215;0,13364733;0,231098495;0,118566959
0,127460028;NaN;0,318155749;NaN;NaN;0,217379184;0,092350728;0,138244083;NaN;NaN;0,126028925;NaN;0,407086637;0,754939775;0,134453784;0,30463498;0,135379377
0,110142785;NaN;0,312174606;NaN;NaN;0,202586195;0,098173732;0,13820516;NaN;NaN;0,121805894;NaN;0,418002061;0,785190876;0,143207943;0,324179961;0,138278448
0,113485927;NaN;0,311485227;NaN;0,176173298;0,240347501;0,094450634;0,14265957;NaN;NaN;0,112390594;NaN;0,4040487;0,740060405;0,147002059;0,340987026;0,141641714
0,156368283;NaN;0,321960812;NaN;NaN;0,254428106;0,090622104;0,140672049;NaN;NaN;0,116019992;NaN;0,428776312;0,780385185;0,146483909;0,353322578;0,136975475
0,113419333;NaN;0,322885872;NaN;NaN;0,231215572;0,091799345;0,129957501;NaN;NaN;0,104379267;NaN;0,352140911;0,733788828;0,113360286;0,29807961;0,126161725
0,095127653;NaN;0,322771628;NaN;NaN;0,237639156;0,092314532;0,126029788;NaN;NaN;0,099343168;NaN;0,379576252;0,779297093;0,117170887;0,314649997;0,118291486
0,102464546;NaN;0,263534208;NaN;NaN;0,225708854;0,102358795;0,102678155;NaN;NaN;0,076989834;0,325593442;0,423593292;0,702911985;0,110963775;0,316022497;0,102198787
0,129389164;NaN;0,253740898;NaN;NaN;0,248485317;0,099303441;0,10416934;NaN;NaN;0,079931203;0,364837421;0,315343523;0,620490618;0,117444661;0,32618764;0,109169002
0,118491355;NaN;0,269226034;NaN;NaN;0,269032636;0,11397771;0,104181956;NaN;NaN;0,058108563;0,398389724;0,249729687;0,655729428;0,118858112;0,363382488;0,10616932
0,116480928;NaN;0,238905258;NaN;NaN;0,238442797;0,109737827;0,093812694;NaN;NaN;0,059968362;0,368339834;0,215479799;0,631723146;0,096313921;0,309626615;0,098685746
0,115444817;NaN;0,250545182;NaN;NaN;0,196024514;0,10000909;0,104570868;NaN;NaN;0,059508895;0,335796133;0,206120159;0,61926825;0,108700414;0,317550903;0,108567221
0,104003677;NaN;0,230873295;NaN;NaN;0,192402036;0,099795544;0,118548868;NaN;NaN;0,067607065;NaN;0,207718458;0,517198003;0,109286532;0,303866326;0,115224896
0,092874923;NaN;0,309868932;NaN;NaN;0,217769517;0,08791186;0,094672463;NaN;NaN;0,070298882;0,591503535;0,30256791;0,577169599;0,130551138;0,334381904;0,151230675
0,090100491;NaN;0,305988305;NaN;NaN;0,210501503;0,096916798;0,095457073;NaN;NaN;0,069407512;NaN;0,321675365;0,571974318;0,125129585;0,307021858;0,156162363
0,099900211;NaN;0,292720589;NaN;NaN;0,206722435;0,097523184;0,099213167;NaN;NaN;0,062266501;NaN;0,286081705;0,482704049;0,133694306;0,279022505;0,141884881
0,098343026;NaN;0,276698997;NaN;NaN;0,210309813;0,091720788;0,092009468;NaN;NaN;0,072924099;NaN;0,275503839;0,476993258;0,128553454;0,274185816;0,152627584
0,087231348;NaN;0,280965506;NaN;NaN;0,208208264;0,086207629;0,103246104;NaN;NaN;0,078491307;NaN;0,298095188;0,485573475;0,129244509;0,274943373;0,160983004
0,087795828;NaN;0,289055035;NaN;NaN;0,2001094;0,082783299;0,111998811;NaN;NaN;0,103264727;NaN;0,299990828;0,461280557;0,137627504;0,291835881;0,188490076
0,086780723;NaN;0,278225458;NaN;NaN;0,186624018;0,081305321;0,154263342;NaN;NaN;0,116178826;NaN;0,350364812;0,498104443;0,133040454;0,268722937;0,19792775
0,093131357;NaN;0,285656167;NaN;NaN;0,203553299;0,088960782;0,150881862;NaN;NaN;0,102979381;NaN;0,36311998;0,410712678;0,131334397;0,259310846;0,169389519
0,131767348;NaN;0,296196629;NaN;NaN;0,214735131;0,087301916;0,11623948;NaN;NaN;0,156074524;NaN;0,410003124;0,460032703;0,15066811;0,280387488;0,193047758
0,105598447;NaN;0,305066054;NaN;NaN;0,223364448;0,093780998;0,159832676;NaN;NaN;0,181459642;NaN;0,439986406;0,455111977;0,144490806;0,291670684;0,208032547
0,106332199;NaN;0,285184772;NaN;NaN;0,209123568;0,091077695;0,151982277;NaN;NaN;0,159819875;NaN;0,399738362;0,442565982;0,139409653;0,276624332;0,186347004
0,10257943;NaN;0,287454399;NaN;NaN;0,209930737;0,092049745;0,156128085;NaN;NaN;0,16846416;NaN;0,385967977;0,483547616;0,139542272;0,267265888;0,185940471
0,106249701;NaN;0,353809198;NaN;NaN;0,318101402;0,111679493;0,181759378;NaN;NaN;0,235128512;0,544986059;0,44098882;0,678004445;0,175439316;0,328384439;0,271899813
0,105381149;NaN;0,363312912;NaN;NaN;0,332588407;0,107426352;0,172471233;NaN;NaN;0,242884401;0,546158856;0,430555717;0,662297439;0,163752839;0,332301636;0,290395581
0,112364437;NaN;0,379754713;NaN;NaN;0,367906022;0,112074641;0,20561176;NaN;NaN;0,272058144;0,666378213;0,451919409;0,693787301;0,175586886;0,348303902;0,32279199
0,114914867;NaN;0,397606736;NaN;NaN;0,372728031;0,109563346;0,196881118;NaN;NaN;0,363664187;0,844331015;0,547064181;0,710987845;0,186626089;0,369605309;0,349351718
0,131814778;NaN;0,368307936;NaN;NaN;0,407501236;0,10933822;0,205083559;NaN;NaN;0,304250746;0,858870264;0,520327762;0,730395993;0,182570069;0,370689317;0,344616177
0,114357249;NaN;0,362402801;NaN;NaN;0,362404649;0,105895577;0,173383671;NaN;NaN;0,247412692;0,737046715;0,47910886;0,702200107;0,166108019;0,348874441;0,313620775
0,13006273;NaN;0,342883283;NaN;NaN;0,378573565;0,109001763;0,16291928;NaN;NaN;0,257074751;0,778751287;0,460103291;0,70335789;0,166197194;0,340745407;0,315325537
0,113696587;NaN;0,35130565;NaN;NaN;0,385794998;0,105912376;0,120801934;NaN;NaN;0,2231845;0,763617714;0,455622785;0,743128233;0,160560259;0,297679392;0,343159131
0,1103958;NaN;0,337445593;NaN;0,289828486;0,345916766;0,107946052;0,162305981;NaN;NaN;0,2528706;0,748446956;0,427622511;0,720263551;0,159211919;0,355612638;0,332081909
0,122162588;NaN;0,31832631;NaN;0,27436481;0,340797566;0,108664131;0,165399074;NaN;NaN;0,235671095;0,677118565;0,436506075;0,667080548;0,157859667;0,331968673;0,328535375
0,123579464;NaN;0,347815541;NaN;0,273279196;0,401388508;0,116050231;0,169252755;NaN;NaN;0,243243805;0,642598443;0,452049406;0,685747729;0,175898354;0,345193959;0,374962663
0,122738306;NaN;0,352303323;NaN;0,264658827;0,34886084;0,116980765;0,173806816;NaN;NaN;0,241960468;0,629885541;0,423686947;0,715326603;0,174888736;0,342976885;0,353391105
0,19568798;NaN;0,427085192;NaN;0,266778311;0,376292212;0,153016797;0,208372191;NaN;NaN;0,301690957;0,495622883;0,472687516;0,830001329;0,200699987;0,403872122;0,418910297
0,213861411;NaN;0,470196974;NaN;0,286351176;0,416975947;0,154971108;0,23758004;NaN;NaN;0,322434133;0,585666473;0,505061108;0,927652217;0,223026716;0,430600852;0,449985583
0,212760917;NaN;0,471490652;NaN;0,271027298;0,41463999;0,153554509;0,229871152;NaN;NaN;0,329523339;0,577712379;0,522440348;0,884877053;0,217860622;0,42342695;0,466294774
0,223841182;NaN;0,49802902;NaN;0,30008337;0,46303193;0,16670644;0,267098077;NaN;NaN;0,397655731;0,64990845;0,526653461;0,932794818;0,23323282;0,479244043;0,528401467
0,214039273;NaN;0,479175871;NaN;0,274563253;0,435000258;0,156002756;0,253209787;NaN;NaN;0,339945864;0,699188626;0,528141536;0,891808323;0,217280252;0,441085572;0,457042738
0,218701682;NaN;0,470148436;NaN;0,255426934;0,392028075;0,15253671;0,2589196;NaN;NaN;0,291933264;0,615306085;0,510828014;0,899014003;0,214609467;0,428878864;0,446196966
0,221691129;NaN;0,469196141;NaN;0,270375336;0,414157016;0,157755111;0,276012914;NaN;NaN;0,330155683;0,687099959;0,514744093;0,871436073;0,226261843;0,459208089;0,485051736
0,232938292;NaN;0,47874055;NaN;0,286310911;0,443078864;0,16053188;0,301067236;NaN;NaN;0,33742897;0,782600173;0,538016313;0,91472582;0,234656001;0,470822461;0,499842176
0,239804905;NaN;0,482808167;NaN;0,281085091;0,43749;0,165411902;0,279640398;NaN;NaN;0,316334595;0,832099323;0,580082952;0,954339972;0,237807255;0,488499629;0,485219381
0,240607596;NaN;0,472786211;NaN;0,276243223;0,44324477;0,157137277;0,273736676;NaN;NaN;0,325820857;0,838564679;0,57416475;0,913254321;0,225749858;0,492359653;0,476940835
0,232876795;NaN;0,462935699;NaN;0,272767877;0,399936328;0,143894796;0,254855932;NaN;NaN;0,299326851;0,648136197;0,526627291;0,855231744;0,207835091;0,441103902;0,443872677
0,217362921;NaN;0,442208256;NaN;0,277172986;0,379410841;0,141115054;0,234342194;NaN;NaN;0,271116023;0,615358846;0,503309678;0,775558552;0,207860794;0,422822706;0,445961508
0,243503832;NaN;0,494614725;NaN;0,288514436;0,292313252;0,147329312;0,26753559;NaN;NaN;0,310066778;0,553856772;0,495671313;0,791954534;0,221351759;0,466858081;0,353947672
0,245377322;NaN;0,504215573;NaN;NaN;0,288861858;0,153587695;0,267843421;NaN;NaN;0,283937949;0,480766302;0,487230665;0,828167192;0,220640505;0,448596072;0,34863263
0,248239803;NaN;0,480590822;NaN;NaN;0,287438401;0,158534821;0,253011122;NaN;NaN;0,265636014;0,436839538;0,48859295;0,844797916;0,213383436;0,454135137;0,342348871
0,247198013;NaN;0,491520353;NaN;NaN;0,310985911;0,156009129;0,255928093;NaN;NaN;0,277224474;0,457861171;0,489282554;0,801109317;0,227684238;0,451513283;0,341970247
0,237432478;NaN;0,485525269;NaN;NaN;0,287919689;0,153885535;0,232762057;NaN;NaN;0,242464005;0,424502816;0,443046152;0,80080384;0,21139437;0,425807342;0,333005102
0,232815457;NaN;0,486752519;0,211889718;NaN;0,310138784;0,15343232;0,232795685;NaN;NaN;0,234531888;0,414558098;0,472618759;0,805503666;0,212515837;0,422685559;0,348297652
0,2247924;NaN;0,427779543;NaN;NaN;0,28297525;0,143923847;0,236228494;NaN;NaN;0,234490022;0,446372276;0,445073314;0,755688762;0,223650581;0,406024819;0,33199372
0,226287789;NaN;0,429348035;NaN;NaN;0,290837151;0,141826729;0,238555506;NaN;NaN;0,228614354;0,464372977;0,429139704;0,74068705;0,223410829;0,393693676;0,31821232
0,219531319;NaN;0,414894048;NaN;NaN;0,28327458;0,139373314;0,231484221;0,314546176;NaN;0,237966369;0,467136456;0,42723896;0,718200681;0,212593806;0,382638659;0,324133791
0,219113227;0,305134189;0,420098792;0,196484643;NaN;0,291022546;0,143648509;0,228647606;0,340672259;NaN;0,240146638;0,510814825;0,432124764;0,732580409;0,213016441;0,385714076;0,337371093
0,214853182;NaN;0,410354942;0,192753204;NaN;0,293106919;0,139942614;0,236893851;NaN;NaN;0,259423939;0,482557179;0,425492067;0,761038871;0,219539768;0,392824577;0,326187324
0,21316122;NaN;0,40816392;0,191748982;NaN;0,291686818;0,14228154;0,230366659;NaN;NaN;0,245422795;0,493580429;0,418887322;0,753451213;0,220600971;0,39046233;0,326172275
0,242424321;NaN;0,473376242;NaN;NaN;0,296458751;0,206372261;0,260888622;NaN;NaN;0,24774391;0,677922953;0,436128956;0,811874474;0,251451628;0,436692311;0,386129942
0,258447174;NaN;0,461050395;NaN;NaN;0,305340264;0,217075862;0,268822168;NaN;NaN;0,277465228;0,707665385;0,438348143;0,794690252;0,254660981;0,421623534;0,394250224
0,25720495;NaN;0,470018553;NaN;NaN;0,297920749;0,213656484;0,254437956;NaN;NaN;0,296945353;0,726953384;0,475919675;0,765492646;0,260167841;0,410638931;0,392301136
0,268176698;NaN;0,434035942;NaN;NaN;0,287848325;0,225017307;0,252860899;NaN;NaN;0,2921841;0,709465361;0,471620463;0,756093486;0,257285131;0,412940956;0,379832206
0,260725955;NaN;0,42600331;NaN;NaN;0,28536849;0,229686575;0,235426235;NaN;NaN;0,276829505;0,74730277;0,481469065;0,717546358;0,24580489;0,411579499;0,375282917
0,257991835;NaN;0,411214728;NaN;0,244097191;0,257424945;0,226531119;0,233107412;0,395575779;NaN;0,263672619;0,712121834;0,453061946;0,696125915;0,249210677;0,396516293;0,359305217
0,245108226;NaN;0,42123657;NaN;0,240600263;0,247853627;0,214450944;0,23782248;0,414395346;NaN;0,258067516;0,683288468;0,445436675;0,678646365;0,245155965;0,377222742;0,34603038
0,247010818;NaN;0,410466514;NaN;0,241850109;0,250932092;0,223616987;0,235989778;0,426737685;NaN;0,269118625;0,740037969;0,464690296;0,662520201;0,245045752;0,383658863;0,362496391
0,245501075;NaN;0,343835568;NaN;NaN;0,227907284;0,217131901;0,236339614;0,388944232;NaN;0,262359776;0,739583354;0,444299628;0,648293602;0,239225965;0,38596226;0,364756708
0,252958461;NaN;0,357189614;NaN;NaN;0,240160682;0,214947926;0,237855998;0,410648506;NaN;0,267616864;0,821367277;0,436771933;0,65462274;0,233772179;0,39796353;0,369604057
0,250930389;NaN;0,377867725;NaN;NaN;0,25949412;0,20686764;0,244613798;0,447238297;NaN;0,279684013;0,951467288;0,452033477;0,62726308;0,247343377;0,399714836;0,376604918
0,246385937;NaN;0,378120248;NaN;NaN;0,260332439;0,205502827;0,237588175;0,4606928;NaN;0,255231331;0,880828696;0,431619702;0,641141139;0,235228839;0,39023589;0,367208998
0,294711;NaN;0,42851733;0,220751976;NaN;0,316018506;0,231211435;0,283399191;NaN;NaN;0,281426148;0,930561993;0,503982701;0,67004334;0,257294787;0,506930453;0,404494541
0,289639633;NaN;0,410637496;0,218934053;NaN;0,305525706;0,227520057;0,257185359;0,512707031;NaN;0,26833135;0,819693728;0,484030822;0,64649577;0,245182348;0,501903846;0,387140958
0,293630527;NaN;0,385696489;0,226304461;NaN;0,330017706;0,228929102;0,267296768;0,525376904;NaN;0,272435038;0,931696886;0,459015667;0,630533106;0,26281385;0,509460181;0,379941956
0,293577529;0,281767847;0,361288294;0,231857334;NaN;0,337102183;0,231044247;0,313745806;0,519330198;NaN;0,271457942;0,974749669;0,445401878;0,601646513;0,264291354;0,504724963;0,379985875
0,296397021;0,314165416;0,403253931;0,235961066;NaN;0,318060855;0,227779941;0,323174755;0,524141059;NaN;0,28135097;1,043696941;0,45880834;0,645006014;0,256844107;0,49444934;0,380023678
0,297039518;0,275491166;0,404254925;0,227936157;NaN;0,315021691;0,226924865;0,304842506;0,465838727;NaN;0,269777206;1,063194405;0,434984881;0,646026486;0,251740468;0,474968345;0,346404551
0,302568485;0,253071134;0,401178571;0,227186591;NaN;0,313012936;0,219007729;0,311120243;0,441443915;NaN;0,271350663;1,111567078;0,424092067;0,639427331;0,255271757;0,472244132;0,366211933
0,297685465;0,210079037;0,360643127;0,232560245;NaN;0,306396588;0,219026018;0,300832494;0,394091346;NaN;0,267025116;1,032321903;0,411399988;0,623280678;0,257427514;0,468876188;0,367853782
0,293932685;0,239095602;0,389778373;0,225516;NaN;0,311313824;0,217214235;0,299828134;0,422526162;NaN;0,265011386;1,079880307;0,393147436;0,623782694;0,25521776;0,4546124;0,370763388
0,291768849;0,233327084;0,381713002;0,231052937;NaN;0,310168284;0,225359974;0,29796097;0,37728882;NaN;0,258751504;1,069837284;0,397007497;0,656865977;0,249318212;0,454129474;0,351338898
0,291173961;0,196476022;0,366142142;0,235053561;NaN;0,296591939;0,220373277;0,305729987;0,350405808;NaN;0,255910099;1,076222203;0,360142385;0,631290876;0,253447059;0,441050956;0,358398493
0,279985984;0,217480908;0,376024961;0,238458081;NaN;0,304861193;0,226126577;0,299030818;0,364307865;NaN;0,274110019;1,02885199;0,365837207;0,61541661;0,248277199;0,460743025;0,37023812
0,294139742;0,273873798;0,443176777;NaN;NaN;0,334969697;0,221575961;0,337144234;0,403310746;NaN;0,291652433;0,655880038;0,383196413;0,624234645;0,262929607;0,478090757;0,405593679
0,288751819;0,279902241;0,419916651;NaN;NaN;0,354522522;0,213176237;0,358963033;0,413064576;NaN;0,302760361;0,664100757;0,417392199;0,581241861;0,277447123;0,464447891;0,409686537
0,278053264;0,287039077;0,436611634;NaN;NaN;0,355274704;0,215154786;0,36403045;0,428980191;NaN;0,279476594;0,642112159;0,429135681;0,577917426;0,271410745;0,475635117;0,392495355
0,282302707;0,322869802;0,451471951;NaN;NaN;0,341301373;0,213937467;0,361175729;0,438524635;NaN;0,275690688;0,609366413;0,403263213;0,588718772;0,256118472;0,459551552;0,379125859
0,282945712;0,289784034;0,436161613;NaN;NaN;0,324495592;0,212653936;0,343675228;0,392222459;NaN;0,271773025;0,580541969;0,391071343;0,562169448;0,249042152;0,447725158;0,363381418
0,284008372;0,274163785;0,40123721;NaN;NaN;0,322297703;0,211973502;0,34013795;0,332002749;NaN;0,257652627;0,580253338;0,396526046;0,552567987;0,258595216;0,447863577;0,35974509
0,278910956;0,292909411;0,405302775;NaN;NaN;0,321513305;0,210847781;0,333155697;0,344242828;NaN;0,262190665;0,59173375;0,40621296;0,547092868;0,254674171;0,427674358;0,35284791
0,258743108;0,278274653;0,412825971;NaN;NaN;0,310233181;0,206892417;0,323797403;0,290919621;NaN;0,251031815;0,57211756;0,392883932;0,571220365;0,246276817;0,427736271;0,335312095
0,284542349;0,260186864;0,430495711;NaN;NaN;0,305695297;0,213522139;0,325957878;0,302309304;NaN;0,256439751;0,575534452;0,39988412;0,550984742;0,245006509;0,439439943;0,350489422
0,278827326;0,221950782;0,406836661;NaN;NaN;0,302967682;0,212585611;0,346537903;0,283873553;NaN;0,2551921;0,586456056;0,397955563;0,522739247;0,237645706;0,443401742;0,348856108
0,247539487;0,207490253;0,389479975;NaN;NaN;0,292588861;0,206591142;0,343457063;0,279251462;NaN;0,239777874;0,549084183;0,368498269;0,496282922;0,231779212;0,426656919;0,3377169
0,242481747;0,191396326;0,36794713;0,184683631;NaN;0,27811002;0,208551677;0,331920701;0,249410963;NaN;0,226877648;0,544888402;0,349930802;0,492366205;0,228567678;0,41937349;0,328579037
0,240458066;0,209332505;0,442500478;0,214027388;NaN;0,290006608;0,260939992;0,390144762;0,304850973;NaN;0,239972596;0,223637093;0,347646521;0,591609664;0,269373749;0,502281436;0,376032512
0,247576689;0,189609783;0,445032774;NaN;NaN;0,300908519;0,271933591;0,416685633;0,315288646;NaN;0,236946504;0,231116818;0,340130112;0,6102738;0,281179251;0,541215359;0,383631996
0,241429812;0,198316756;0,443181083;NaN;NaN;0,292996682;0,265629312;0,380878606;0,34844435;NaN;0,247325839;0,233359015;0,347363232;0,612205076;0,280893133;0,533558236;0,390644235
0,226880257;0,171551527;0,409921975;NaN;NaN;0,276279842;0,25751481;0,444167104;0,296417311;NaN;0,216836736;0,240984591;0,322489994;0,616968983;0,277570768;0,518108467;0,362310907
0,221133294;0,151181031;0,403729682;NaN;NaN;0,258135096;0,252271399;0,448689578;0,317386045;NaN;0,206831202;0,243993063;0,322372659;0,583656747;0,274772989;0,519828315;0,346416894
0,216876453;0,174179005;0,424715041;NaN;NaN;0,258464875;0,247312037;0,511166114;0,337439678;NaN;0,218011886;0,261664558;0,332996369;0,581164988;0,275793575;0,554842657;0,371278403
0,216531349;0,163044915;0,393281414;NaN;NaN;0,244283831;0,257895195;0,479208843;0,330385306;NaN;0,215173417;0,249439486;0,336285861;0,583213157;0,262909335;0,569821641;0,371704544
0,23254221;0,174184707;0,43492383;NaN;NaN;0,269215229;0,273187131;0,480788238;0,375003754;NaN;0,253114486;NaN;0,346398021;0,619136043;0,287102314;0,593128198;0,401422318
0,228502661;0,158908317;0,415997742;NaN;NaN;0,25406713;0,276827033;0,528719555;0,349858149;NaN;0,255507275;NaN;0,358289488;0,632683587;0,300405888;0,671756258;0,419942881
0,225054558;0,17291267;0,428221284;NaN;NaN;0,257880522;0,30422448;0,521225122;0,345054936;NaN;0,253474656;NaN;0,359121545;0,615312273;0,26897433;0,687935666;0,413898534
0,22588044;0,153428263;0,387845616;NaN;NaN;0,222448934;0,316117098;0,511149012;0,318333244;NaN;0,239890222;NaN;0,329496494;0,58032284;0,275223746;0,650096855;0,409835572
0,218505625;0,145044196;0,38128221;NaN;NaN;0,230715319;0,319458753;0,468527721;0,287355516;NaN;0,228842278;NaN;0,317671036;0,565935323;0,255456627;0,676818451;0,3986734
0,252210157;0,244416597;0,413039482;NaN;NaN;0,254831573;0,324451842;0,536819082;0,372681569;NaN;0,279700319;0,475600012;0,410119382;0,5576818;0,332115555;0,854679753;0,451964244
0,248544087;0,307707724;0,483454012;NaN;NaN;0,263480654;0,303801002;0,543061832;0,430489488;NaN;0,290467803;0,458363571;0,406337545;0,606734218;0,327522625;0,782509348;0,440518315
0,248211652;0,331995966;0,487470523;NaN;NaN;0,283948534;0,295963518;0,491158388;0,473588087;NaN;0,284343063;0,452130868;0,389260657;0,637281964;0,332844755;0,750441698;0,437419381
0,252340943;0,500961115;0,534158084;NaN;NaN;0,349946493;0,308386186;0,547264136;0,691487722;NaN;0,344337072;0,489495195;0,438366235;0,713388498;0,329846207;0,725305124;0,471851928
0,300434113;0,825570972;0,62992928;NaN;NaN;0,449823502;0,340512775;0,638059042;NaN;NaN;0,424492699;0,41593494;0,510657179;0,79974478;0,373125706;0,894127198;0,551107845
0,310903877;0,95264411;0,613007775;NaN;NaN;0,556099134;0,356290468;0,653689975;NaN;NaN;0,457536005;NaN;0,547444748;0,801725543;0,371707915;1,047623111;0,597734087
0,328905082;0,788314301;0,626611448;NaN;NaN;0,566626144;0,343575534;0,549404437;NaN;NaN;0,456121427;0,398251642;0,557968441;0,830225127;0,361604121;0,981661287;0,571864428
